,Date,Max Temp,Station ID,Station Location
888,2020-06-07,72.0,GHCND:USW00023174,Los Angeles International Airport
889,2020-06-08,84.0,GHCND:USW00023174,Los Angeles International Airport
890,2020-06-09,93.0,GHCND:USW00023174,Los Angeles International Airport
891,2020-06-10,89.0,GHCND:USW00023174,Los Angeles International Airport
892,2020-06-11,78.0,GHCND:USW00023174,Los Angeles International Airport
893,2020-06-12,70.0,GHCND:USW00023174,Los Angeles International Airport
894,2020-06-13,73.0,GHCND:USW00023174,Los Angeles International Airport
895,2020-06-14,73.0,GHCND:USW00023174,Los Angeles International Airport
896,2020-06-15,74.0,GHCND:USW00023174,Los Angeles International Airport
897,2020-06-16,71.0,GHCND:USW00023174,Los Angeles International Airport
898,2020-06-17,74.0,GHCND:USW00023174,Los Angeles International Airport
899,2020-06-18,70.0,GHCND:USW00023174,Los Angeles International Airport
900,2020-06-19,71.0,GHCND:USW00023174,Los Angeles International Airport
901,2020-06-20,70.0,GHCND:USW00023174,Los Angeles International Airport
902,2020-06-21,72.0,GHCND:USW00023174,Los Angeles International Airport
903,2020-06-22,73.0,GHCND:USW00023174,Los Angeles International Airport
904,2020-06-23,71.0,GHCND:USW00023174,Los Angeles International Airport
905,2020-06-24,70.0,GHCND:USW00023174,Los Angeles International Airport
906,2020-06-25,72.0,GHCND:USW00023174,Los Angeles International Airport
907,2020-06-26,70.0,GHCND:USW00023174,Los Angeles International Airport
908,2020-06-27,71.0,GHCND:USW00023174,Los Angeles International Airport
909,2020-06-28,69.0,GHCND:USW00023174,Los Angeles International Airport
910,2020-06-29,71.0,GHCND:USW00023174,Los Angeles International Airport
911,2020-06-30,71.0,GHCND:USW00023174,Los Angeles International Airport
912,2020-07-01,71.0,GHCND:USW00023174,Los Angeles International Airport
913,2020-07-02,74.0,GHCND:USW00023174,Los Angeles International Airport
914,2020-07-03,72.0,GHCND:USW00023174,Los Angeles International Airport
915,2020-07-04,76.0,GHCND:USW00023174,Los Angeles International Airport
916,2020-07-05,80.0,GHCND:USW00023174,Los Angeles International Airport
917,2020-07-06,78.0,GHCND:USW00023174,Los Angeles International Airport
918,2020-07-07,76.0,GHCND:USW00023174,Los Angeles International Airport
919,2020-07-08,76.0,GHCND:USW00023174,Los Angeles International Airport
920,2020-07-09,75.0,GHCND:USW00023174,Los Angeles International Airport
921,2020-07-10,76.0,GHCND:USW00023174,Los Angeles International Airport
922,2020-07-11,79.0,GHCND:USW00023174,Los Angeles International Airport
923,2020-07-12,81.0,GHCND:USW00023174,Los Angeles International Airport
924,2020-07-13,78.0,GHCND:USW00023174,Los Angeles International Airport
925,2020-07-14,75.0,GHCND:USW00023174,Los Angeles International Airport
926,2020-07-15,72.0,GHCND:USW00023174,Los Angeles International Airport
927,2020-07-16,72.0,GHCND:USW00023174,Los Angeles International Airport
928,2020-07-17,74.0,GHCND:USW00023174,Los Angeles International Airport
929,2020-07-18,72.0,GHCND:USW00023174,Los Angeles International Airport
930,2020-07-19,71.0,GHCND:USW00023174,Los Angeles International Airport
931,2020-07-20,71.0,GHCND:USW00023174,Los Angeles International Airport
932,2020-07-21,73.0,GHCND:USW00023174,Los Angeles International Airport
933,2020-07-22,70.0,GHCND:USW00023174,Los Angeles International Airport
934,2020-07-23,73.0,GHCND:USW00023174,Los Angeles International Airport
935,2020-07-24,73.0,GHCND:USW00023174,Los Angeles International Airport
936,2020-07-25,72.0,GHCND:USW00023174,Los Angeles International Airport
937,2020-07-26,69.0,GHCND:USW00023174,Los Angeles International Airport
938,2020-07-27,68.0,GHCND:USW00023174,Los Angeles International Airport
939,2020-07-28,70.0,GHCND:USW00023174,Los Angeles International Airport
940,2020-07-29,69.0,GHCND:USW00023174,Los Angeles International Airport
941,2020-07-30,71.0,GHCND:USW00023174,Los Angeles International Airport
942,2020-07-31,76.0,GHCND:USW00023174,Los Angeles International Airport
943,2020-08-01,81.0,GHCND:USW00023174,Los Angeles International Airport
944,2020-08-02,75.0,GHCND:USW00023174,Los Angeles International Airport
945,2020-08-03,73.0,GHCND:USW00023174,Los Angeles International Airport
946,2020-08-04,74.0,GHCND:USW00023174,Los Angeles International Airport
947,2020-08-05,73.0,GHCND:USW00023174,Los Angeles International Airport
948,2020-08-06,74.0,GHCND:USW00023174,Los Angeles International Airport
949,2020-08-07,73.0,GHCND:USW00023174,Los Angeles International Airport
950,2020-08-08,72.0,GHCND:USW00023174,Los Angeles International Airport
951,2020-08-09,71.0,GHCND:USW00023174,Los Angeles International Airport
952,2020-08-10,71.0,GHCND:USW00023174,Los Angeles International Airport
953,2020-08-11,69.0,GHCND:USW00023174,Los Angeles International Airport
954,2020-08-12,73.0,GHCND:USW00023174,Los Angeles International Airport
955,2020-08-13,83.0,GHCND:USW00023174,Los Angeles International Airport
956,2020-08-14,81.0,GHCND:USW00023174,Los Angeles International Airport
957,2020-08-15,87.0,GHCND:USW00023174,Los Angeles International Airport
958,2020-08-16,93.0,GHCND:USW00023174,Los Angeles International Airport
959,2020-08-17,78.0,GHCND:USW00023174,Los Angeles International Airport
960,2020-08-18,85.0,GHCND:USW00023174,Los Angeles International Airport
961,2020-08-19,85.0,GHCND:USW00023174,Los Angeles International Airport
962,2020-08-20,85.0,GHCND:USW00023174,Los Angeles International Airport
963,2020-08-21,81.0,GHCND:USW00023174,Los Angeles International Airport
964,2020-08-22,90.0,GHCND:USW00023174,Los Angeles International Airport
965,2020-08-23,83.0,GHCND:USW00023174,Los Angeles International Airport
966,2020-08-24,74.0,GHCND:USW00023174,Los Angeles International Airport
967,2020-08-25,76.0,GHCND:USW00023174,Los Angeles International Airport
968,2020-08-26,76.0,GHCND:USW00023174,Los Angeles International Airport
969,2020-08-27,79.0,GHCND:USW00023174,Los Angeles International Airport
970,2020-08-28,75.0,GHCND:USW00023174,Los Angeles International Airport
971,2020-08-29,72.0,GHCND:USW00023174,Los Angeles International Airport
972,2020-08-30,73.0,GHCND:USW00023174,Los Angeles International Airport
973,2020-08-31,72.0,GHCND:USW00023174,Los Angeles International Airport
974,2020-09-01,74.0,GHCND:USW00023174,Los Angeles International Airport
975,2020-09-02,72.0,GHCND:USW00023174,Los Angeles International Airport
976,2020-09-03,74.0,GHCND:USW00023174,Los Angeles International Airport
977,2020-09-04,77.0,GHCND:USW00023174,Los Angeles International Airport
978,2020-09-05,86.0,GHCND:USW00023174,Los Angeles International Airport
979,2020-09-06,99.0,GHCND:USW00023174,Los Angeles International Airport
980,2020-09-07,83.0,GHCND:USW00023174,Los Angeles International Airport
981,2020-09-08,77.0,GHCND:USW00023174,Los Angeles International Airport
982,2020-09-09,73.0,GHCND:USW00023174,Los Angeles International Airport
983,2020-09-10,70.0,GHCND:USW00023174,Los Angeles International Airport
984,2020-09-11,75.0,GHCND:USW00023174,Los Angeles International Airport
985,2020-09-12,74.0,GHCND:USW00023174,Los Angeles International Airport
986,2020-09-13,75.0,GHCND:USW00023174,Los Angeles International Airport
987,2020-09-14,77.0,GHCND:USW00023174,Los Angeles International Airport
988,2020-09-15,76.0,GHCND:USW00023174,Los Angeles International Airport
989,2020-09-16,81.0,GHCND:USW00023174,Los Angeles International Airport
990,2020-09-17,82.0,GHCND:USW00023174,Los Angeles International Airport
991,2020-09-18,87.0,GHCND:USW00023174,Los Angeles International Airport
992,2020-09-19,77.0,GHCND:USW00023174,Los Angeles International Airport
993,2020-09-20,74.0,GHCND:USW00023174,Los Angeles International Airport
994,2020-09-21,73.0,GHCND:USW00023174,Los Angeles International Airport
995,2020-09-22,74.0,GHCND:USW00023174,Los Angeles International Airport
996,2020-09-23,75.0,GHCND:USW00023174,Los Angeles International Airport
997,2020-09-24,81.0,GHCND:USW00023174,Los Angeles International Airport
998,2020-09-25,75.0,GHCND:USW00023174,Los Angeles International Airport
999,2020-09-26,77.0,GHCND:USW00023174,Los Angeles International Airport
1000,2020-09-27,74.0,GHCND:USW00023174,Los Angeles International Airport
1001,2020-09-28,75.0,GHCND:USW00023174,Los Angeles International Airport
1002,2020-09-29,80.0,GHCND:USW00023174,Los Angeles International Airport
1003,2020-09-30,92.0,GHCND:USW00023174,Los Angeles International Airport
1004,2020-10-01,92.0,GHCND:USW00023174,Los Angeles International Airport
1005,2020-10-02,92.0,GHCND:USW00023174,Los Angeles International Airport
1006,2020-10-03,86.0,GHCND:USW00023174,Los Angeles International Airport
1007,2020-10-04,84.0,GHCND:USW00023174,Los Angeles International Airport
1008,2020-10-05,78.0,GHCND:USW00023174,Los Angeles International Airport
1009,2020-10-06,84.0,GHCND:USW00023174,Los Angeles International Airport
1010,2020-10-07,74.0,GHCND:USW00023174,Los Angeles International Airport
1011,2020-10-08,74.0,GHCND:USW00023174,Los Angeles International Airport
1012,2020-10-09,73.0,GHCND:USW00023174,Los Angeles International Airport
1013,2020-10-10,73.0,GHCND:USW00023174,Los Angeles International Airport
1014,2020-10-11,73.0,GHCND:USW00023174,Los Angeles International Airport
1015,2020-10-12,80.0,GHCND:USW00023174,Los Angeles International Airport
1016,2020-10-13,86.0,GHCND:USW00023174,Los Angeles International Airport
1017,2020-10-14,86.0,GHCND:USW00023174,Los Angeles International Airport
1018,2020-10-15,82.0,GHCND:USW00023174,Los Angeles International Airport
1019,2020-10-16,81.0,GHCND:USW00023174,Los Angeles International Airport
1020,2020-10-17,80.0,GHCND:USW00023174,Los Angeles International Airport
1021,2020-10-18,74.0,GHCND:USW00023174,Los Angeles International Airport
1022,2020-10-19,74.0,GHCND:USW00023174,Los Angeles International Airport
1023,2020-10-20,73.0,GHCND:USW00023174,Los Angeles International Airport
1024,2020-10-21,71.0,GHCND:USW00023174,Los Angeles International Airport
1025,2020-10-22,70.0,GHCND:USW00023174,Los Angeles International Airport
1026,2020-10-23,69.0,GHCND:USW00023174,Los Angeles International Airport
1027,2020-10-24,70.0,GHCND:USW00023174,Los Angeles International Airport
1028,2020-10-25,69.0,GHCND:USW00023174,Los Angeles International Airport
1029,2020-10-26,75.0,GHCND:USW00023174,Los Angeles International Airport
1030,2020-10-27,76.0,GHCND:USW00023174,Los Angeles International Airport
1031,2020-10-28,74.0,GHCND:USW00023174,Los Angeles International Airport
1032,2020-10-29,73.0,GHCND:USW00023174,Los Angeles International Airport
1033,2020-10-30,76.0,GHCND:USW00023174,Los Angeles International Airport
1034,2020-10-31,75.0,GHCND:USW00023174,Los Angeles International Airport
1035,2020-11-01,76.0,GHCND:USW00023174,Los Angeles International Airport
1036,2020-11-02,69.0,GHCND:USW00023174,Los Angeles International Airport
1037,2020-11-03,72.0,GHCND:USW00023174,Los Angeles International Airport
1038,2020-11-04,72.0,GHCND:USW00023174,Los Angeles International Airport
1039,2020-11-05,88.0,GHCND:USW00023174,Los Angeles International Airport
1040,2020-11-06,74.0,GHCND:USW00023174,Los Angeles International Airport
1041,2020-11-07,62.0,GHCND:USW00023174,Los Angeles International Airport
1042,2020-11-08,61.0,GHCND:USW00023174,Los Angeles International Airport
1043,2020-11-09,62.0,GHCND:USW00023174,Los Angeles International Airport
1044,2020-11-10,64.0,GHCND:USW00023174,Los Angeles International Airport
1045,2020-11-11,64.0,GHCND:USW00023174,Los Angeles International Airport
1046,2020-11-12,67.0,GHCND:USW00023174,Los Angeles International Airport
1047,2020-11-13,65.0,GHCND:USW00023174,Los Angeles International Airport
1048,2020-11-14,65.0,GHCND:USW00023174,Los Angeles International Airport
1049,2020-11-15,82.0,GHCND:USW00023174,Los Angeles International Airport
1050,2020-11-16,91.0,GHCND:USW00023174,Los Angeles International Airport
1051,2020-11-17,75.0,GHCND:USW00023174,Los Angeles International Airport
1052,2020-11-18,64.0,GHCND:USW00023174,Los Angeles International Airport
1053,2020-11-19,62.0,GHCND:USW00023174,Los Angeles International Airport
1054,2020-11-20,67.0,GHCND:USW00023174,Los Angeles International Airport
1055,2020-11-21,71.0,GHCND:USW00023174,Los Angeles International Airport
1056,2020-11-22,68.0,GHCND:USW00023174,Los Angeles International Airport
1057,2020-11-23,62.0,GHCND:USW00023174,Los Angeles International Airport
1058,2020-11-24,67.0,GHCND:USW00023174,Los Angeles International Airport
1059,2020-11-25,63.0,GHCND:USW00023174,Los Angeles International Airport
1060,2020-11-26,65.0,GHCND:USW00023174,Los Angeles International Airport
1061,2020-11-27,67.0,GHCND:USW00023174,Los Angeles International Airport
1062,2020-11-28,72.0,GHCND:USW00023174,Los Angeles International Airport
1063,2020-11-29,74.0,GHCND:USW00023174,Los Angeles International Airport
1064,2020-11-30,76.0,GHCND:USW00023174,Los Angeles International Airport
1065,2020-12-01,72.0,GHCND:USW00023174,Los Angeles International Airport
1066,2020-12-02,78.0,GHCND:USW00023174,Los Angeles International Airport
1067,2020-12-03,75.0,GHCND:USW00023174,Los Angeles International Airport
1068,2020-12-04,72.0,GHCND:USW00023174,Los Angeles International Airport
1069,2020-12-05,71.0,GHCND:USW00023174,Los Angeles International Airport
1070,2020-12-06,68.0,GHCND:USW00023174,Los Angeles International Airport
1071,2020-12-07,75.0,GHCND:USW00023174,Los Angeles International Airport
1072,2020-12-08,82.0,GHCND:USW00023174,Los Angeles International Airport
1073,2020-12-09,70.0,GHCND:USW00023174,Los Angeles International Airport
1074,2020-12-10,64.0,GHCND:USW00023174,Los Angeles International Airport
1075,2020-12-11,62.0,GHCND:USW00023174,Los Angeles International Airport
1076,2020-12-12,65.0,GHCND:USW00023174,Los Angeles International Airport
1077,2020-12-13,69.0,GHCND:USW00023174,Los Angeles International Airport
1078,2020-12-14,67.0,GHCND:USW00023174,Los Angeles International Airport
1079,2020-12-15,68.0,GHCND:USW00023174,Los Angeles International Airport
1080,2020-12-16,71.0,GHCND:USW00023174,Los Angeles International Airport
1081,2020-12-17,62.0,GHCND:USW00023174,Los Angeles International Airport
1082,2020-12-18,65.0,GHCND:USW00023174,Los Angeles International Airport
1083,2020-12-19,70.0,GHCND:USW00023174,Los Angeles International Airport
1084,2020-12-20,77.0,GHCND:USW00023174,Los Angeles International Airport
1085,2020-12-21,80.0,GHCND:USW00023174,Los Angeles International Airport
1086,2020-12-22,68.0,GHCND:USW00023174,Los Angeles International Airport
1087,2020-12-23,67.0,GHCND:USW00023174,Los Angeles International Airport
1088,2020-12-24,63.0,GHCND:USW00023174,Los Angeles International Airport
1089,2020-12-25,75.0,GHCND:USW00023174,Los Angeles International Airport
1090,2020-12-26,65.0,GHCND:USW00023174,Los Angeles International Airport
1091,2020-12-27,64.0,GHCND:USW00023174,Los Angeles International Airport
1092,2020-12-28,55.0,GHCND:USW00023174,Los Angeles International Airport
1093,2020-12-29,65.0,GHCND:USW00023174,Los Angeles International Airport
1094,2020-12-30,68.0,GHCND:USW00023174,Los Angeles International Airport
1095,2020-12-31,68.0,GHCND:USW00023174,Los Angeles International Airport
1096,2021-01-01,67.0,GHCND:USW00023174,Los Angeles International Airport
1097,2021-01-02,63.0,GHCND:USW00023174,Los Angeles International Airport
1098,2021-01-03,62.0,GHCND:USW00023174,Los Angeles International Airport
1099,2021-01-04,59.0,GHCND:USW00023174,Los Angeles International Airport
1100,2021-01-05,57.0,GHCND:USW00023174,Los Angeles International Airport
1101,2021-01-06,66.0,GHCND:USW00023174,Los Angeles International Airport
1102,2021-01-07,67.0,GHCND:USW00023174,Los Angeles International Airport
1103,2021-01-08,67.0,GHCND:USW00023174,Los Angeles International Airport
1104,2021-01-09,71.0,GHCND:USW00023174,Los Angeles International Airport
1105,2021-01-10,70.0,GHCND:USW00023174,Los Angeles International Airport
1106,2021-01-11,72.0,GHCND:USW00023174,Los Angeles International Airport
1107,2021-01-12,71.0,GHCND:USW00023174,Los Angeles International Airport
1108,2021-01-13,73.0,GHCND:USW00023174,Los Angeles International Airport
1109,2021-01-14,79.0,GHCND:USW00023174,Los Angeles International Airport
1110,2021-01-15,87.0,GHCND:USW00023174,Los Angeles International Airport
1111,2021-01-16,82.0,GHCND:USW00023174,Los Angeles International Airport
1112,2021-01-17,85.0,GHCND:USW00023174,Los Angeles International Airport
1113,2021-01-18,77.0,GHCND:USW00023174,Los Angeles International Airport
1114,2021-01-19,72.0,GHCND:USW00023174,Los Angeles International Airport
1115,2021-01-20,77.0,GHCND:USW00023174,Los Angeles International Airport
1116,2021-01-21,70.0,GHCND:USW00023174,Los Angeles International Airport
1117,2021-01-22,61.0,GHCND:USW00023174,Los Angeles International Airport
1118,2021-01-23,54.0,GHCND:USW00023174,Los Angeles International Airport
1119,2021-01-24,57.0,GHCND:USW00023174,Los Angeles International Airport
1120,2021-01-25,54.0,GHCND:USW00023174,Los Angeles International Airport
1121,2021-01-26,56.0,GHCND:USW00023174,Los Angeles International Airport
1122,2021-01-27,58.0,GHCND:USW00023174,Los Angeles International Airport
1123,2021-01-28,63.0,GHCND:USW00023174,Los Angeles International Airport
1124,2021-01-29,56.0,GHCND:USW00023174,Los Angeles International Airport
1125,2021-01-30,59.0,GHCND:USW00023174,Los Angeles International Airport
1126,2021-01-31,70.0,GHCND:USW00023174,Los Angeles International Airport
1127,2021-02-01,69.0,GHCND:USW00023174,Los Angeles International Airport
1128,2021-02-02,64.0,GHCND:USW00023174,Los Angeles International Airport
1129,2021-02-03,61.0,GHCND:USW00023174,Los Angeles International Airport
1130,2021-02-04,62.0,GHCND:USW00023174,Los Angeles International Airport
1131,2021-02-05,62.0,GHCND:USW00023174,Los Angeles International Airport
1132,2021-02-06,63.0,GHCND:USW00023174,Los Angeles International Airport
1133,2021-02-07,63.0,GHCND:USW00023174,Los Angeles International Airport
1134,2021-02-08,60.0,GHCND:USW00023174,Los Angeles International Airport
1135,2021-02-09,59.0,GHCND:USW00023174,Los Angeles International Airport
1136,2021-02-10,59.0,GHCND:USW00023174,Los Angeles International Airport
1137,2021-02-11,63.0,GHCND:USW00023174,Los Angeles International Airport
1138,2021-02-12,64.0,GHCND:USW00023174,Los Angeles International Airport
1139,2021-02-13,61.0,GHCND:USW00023174,Los Angeles International Airport
1140,2021-02-14,69.0,GHCND:USW00023174,Los Angeles International Airport
1141,2021-02-15,64.0,GHCND:USW00023174,Los Angeles International Airport
1142,2021-02-16,63.0,GHCND:USW00023174,Los Angeles International Airport
1143,2021-02-17,68.0,GHCND:USW00023174,Los Angeles International Airport
1144,2021-02-18,67.0,GHCND:USW00023174,Los Angeles International Airport
1145,2021-02-19,66.0,GHCND:USW00023174,Los Angeles International Airport
1146,2021-02-20,67.0,GHCND:USW00023174,Los Angeles International Airport
1147,2021-02-21,71.0,GHCND:USW00023174,Los Angeles International Airport
1148,2021-02-22,81.0,GHCND:USW00023174,Los Angeles International Airport
1149,2021-02-23,74.0,GHCND:USW00023174,Los Angeles International Airport
1150,2021-02-24,70.0,GHCND:USW00023174,Los Angeles International Airport
1151,2021-02-25,72.0,GHCND:USW00023174,Los Angeles International Airport
1152,2021-02-26,69.0,GHCND:USW00023174,Los Angeles International Airport
1153,2021-02-27,73.0,GHCND:USW00023174,Los Angeles International Airport
1154,2021-02-28,72.0,GHCND:USW00023174,Los Angeles International Airport
1155,2021-03-01,75.0,GHCND:USW00023174,Los Angeles International Airport
1156,2021-03-02,74.0,GHCND:USW00023174,Los Angeles International Airport
1157,2021-03-03,58.0,GHCND:USW00023174,Los Angeles International Airport
1158,2021-03-04,63.0,GHCND:USW00023174,Los Angeles International Airport
1159,2021-03-05,72.0,GHCND:USW00023174,Los Angeles International Airport
1160,2021-03-06,65.0,GHCND:USW00023174,Los Angeles International Airport
1161,2021-03-07,60.0,GHCND:USW00023174,Los Angeles International Airport
1162,2021-03-08,63.0,GHCND:USW00023174,Los Angeles International Airport
1163,2021-03-09,61.0,GHCND:USW00023174,Los Angeles International Airport
1164,2021-03-10,57.0,GHCND:USW00023174,Los Angeles International Airport
1165,2021-03-11,56.0,GHCND:USW00023174,Los Angeles International Airport
1166,2021-03-12,57.0,GHCND:USW00023174,Los Angeles International Airport
1167,2021-03-13,59.0,GHCND:USW00023174,Los Angeles International Airport
1168,2021-03-14,61.0,GHCND:USW00023174,Los Angeles International Airport
1169,2021-03-15,57.0,GHCND:USW00023174,Los Angeles International Airport
1170,2021-03-16,57.0,GHCND:USW00023174,Los Angeles International Airport
1171,2021-03-17,60.0,GHCND:USW00023174,Los Angeles International Airport
1172,2021-03-18,60.0,GHCND:USW00023174,Los Angeles International Airport
1173,2021-03-19,65.0,GHCND:USW00023174,Los Angeles International Airport
1174,2021-03-20,64.0,GHCND:USW00023174,Los Angeles International Airport
1175,2021-03-21,64.0,GHCND:USW00023174,Los Angeles International Airport
1176,2021-03-22,65.0,GHCND:USW00023174,Los Angeles International Airport
1177,2021-03-23,64.0,GHCND:USW00023174,Los Angeles International Airport
1178,2021-03-24,71.0,GHCND:USW00023174,Los Angeles International Airport
1179,2021-03-25,61.0,GHCND:USW00023174,Los Angeles International Airport
1180,2021-03-26,61.0,GHCND:USW00023174,Los Angeles International Airport
1181,2021-03-27,73.0,GHCND:USW00023174,Los Angeles International Airport
1182,2021-03-28,80.0,GHCND:USW00023174,Los Angeles International Airport
1183,2021-03-29,70.0,GHCND:USW00023174,Los Angeles International Airport
1184,2021-03-30,67.0,GHCND:USW00023174,Los Angeles International Airport
1185,2021-03-31,84.0,GHCND:USW00023174,Los Angeles International Airport
1186,2021-04-01,85.0,GHCND:USW00023174,Los Angeles International Airport
1187,2021-04-02,73.0,GHCND:USW00023174,Los Angeles International Airport
1188,2021-04-03,61.0,GHCND:USW00023174,Los Angeles International Airport
1189,2021-04-04,67.0,GHCND:USW00023174,Los Angeles International Airport
1190,2021-04-05,64.0,GHCND:USW00023174,Los Angeles International Airport
1191,2021-04-06,65.0,GHCND:USW00023174,Los Angeles International Airport
1192,2021-04-07,68.0,GHCND:USW00023174,Los Angeles International Airport
1193,2021-04-08,67.0,GHCND:USW00023174,Los Angeles International Airport
1194,2021-04-09,68.0,GHCND:USW00023174,Los Angeles International Airport
1195,2021-04-10,66.0,GHCND:USW00023174,Los Angeles International Airport
1196,2021-04-11,68.0,GHCND:USW00023174,Los Angeles International Airport
1197,2021-04-12,65.0,GHCND:USW00023174,Los Angeles International Airport
1198,2021-04-13,62.0,GHCND:USW00023174,Los Angeles International Airport
1199,2021-04-14,61.0,GHCND:USW00023174,Los Angeles International Airport
1200,2021-04-15,63.0,GHCND:USW00023174,Los Angeles International Airport
1201,2021-04-16,65.0,GHCND:USW00023174,Los Angeles International Airport
1202,2021-04-17,66.0,GHCND:USW00023174,Los Angeles International Airport
1203,2021-04-18,87.0,GHCND:USW00023174,Los Angeles International Airport
1204,2021-04-19,77.0,GHCND:USW00023174,Los Angeles International Airport
1205,2021-04-20,69.0,GHCND:USW00023174,Los Angeles International Airport
1206,2021-04-21,63.0,GHCND:USW00023174,Los Angeles International Airport
1207,2021-04-22,63.0,GHCND:USW00023174,Los Angeles International Airport
1208,2021-04-23,62.0,GHCND:USW00023174,Los Angeles International Airport
1209,2021-04-24,62.0,GHCND:USW00023174,Los Angeles International Airport
1210,2021-04-25,64.0,GHCND:USW00023174,Los Angeles International Airport
1211,2021-04-26,64.0,GHCND:USW00023174,Los Angeles International Airport
1212,2021-04-27,63.0,GHCND:USW00023174,Los Angeles International Airport
1213,2021-04-28,74.0,GHCND:USW00023174,Los Angeles International Airport
1214,2021-04-29,77.0,GHCND:USW00023174,Los Angeles International Airport
1215,2021-04-30,80.0,GHCND:USW00023174,Los Angeles International Airport
1216,2021-05-01,67.0,GHCND:USW00023174,Los Angeles International Airport
1217,2021-05-02,66.0,GHCND:USW00023174,Los Angeles International Airport
1218,2021-05-03,66.0,GHCND:USW00023174,Los Angeles International Airport
1219,2021-05-04,69.0,GHCND:USW00023174,Los Angeles International Airport
1220,2021-05-05,68.0,GHCND:USW00023174,Los Angeles International Airport
1221,2021-05-06,67.0,GHCND:USW00023174,Los Angeles International Airport
1222,2021-05-07,66.0,GHCND:USW00023174,Los Angeles International Airport
1223,2021-05-08,68.0,GHCND:USW00023174,Los Angeles International Airport
1224,2021-05-09,69.0,GHCND:USW00023174,Los Angeles International Airport
1225,2021-05-10,65.0,GHCND:USW00023174,Los Angeles International Airport
1226,2021-05-11,67.0,GHCND:USW00023174,Los Angeles International Airport
1227,2021-05-12,65.0,GHCND:USW00023174,Los Angeles International Airport
1228,2021-05-13,64.0,GHCND:USW00023174,Los Angeles International Airport
1229,2021-05-14,66.0,GHCND:USW00023174,Los Angeles International Airport
1230,2021-05-15,68.0,GHCND:USW00023174,Los Angeles International Airport
1231,2021-05-16,63.0,GHCND:USW00023174,Los Angeles International Airport
1232,2021-05-17,66.0,GHCND:USW00023174,Los Angeles International Airport
1233,2021-05-18,67.0,GHCND:USW00023174,Los Angeles International Airport
1234,2021-05-19,69.0,GHCND:USW00023174,Los Angeles International Airport
1235,2021-05-20,67.0,GHCND:USW00023174,Los Angeles International Airport
1236,2021-05-21,70.0,GHCND:USW00023174,Los Angeles International Airport
1237,2021-05-22,64.0,GHCND:USW00023174,Los Angeles International Airport
1238,2021-05-23,65.0,GHCND:USW00023174,Los Angeles International Airport
1239,2021-05-24,71.0,GHCND:USW00023174,Los Angeles International Airport
1240,2021-05-25,75.0,GHCND:USW00023174,Los Angeles International Airport
1241,2021-05-26,74.0,GHCND:USW00023174,Los Angeles International Airport
1242,2021-05-27,69.0,GHCND:USW00023174,Los Angeles International Airport
1243,2021-05-28,67.0,GHCND:USW00023174,Los Angeles International Airport
1244,2021-05-29,67.0,GHCND:USW00023174,Los Angeles International Airport
1245,2021-05-30,67.0,GHCND:USW00023174,Los Angeles International Airport
1246,2021-05-31,68.0,GHCND:USW00023174,Los Angeles International Airport
1247,2021-06-01,66.0,GHCND:USW00023174,Los Angeles International Airport
1248,2021-06-02,63.0,GHCND:USW00023174,Los Angeles International Airport
1249,2021-06-03,68.0,GHCND:USW00023174,Los Angeles International Airport
1250,2021-06-04,69.0,GHCND:USW00023174,Los Angeles International Airport
1251,2021-06-05,69.0,GHCND:USW00023174,Los Angeles International Airport
1252,2021-06-06,69.0,GHCND:USW00023174,Los Angeles International Airport
1253,2021-06-07,69.0,GHCND:USW00023174,Los Angeles International Airport
1254,2021-06-08,70.0,GHCND:USW00023174,Los Angeles International Airport
1255,2021-06-09,70.0,GHCND:USW00023174,Los Angeles International Airport
1256,2021-06-10,71.0,GHCND:USW00023174,Los Angeles International Airport
1257,2021-06-11,72.0,GHCND:USW00023174,Los Angeles International Airport
1258,2021-06-12,74.0,GHCND:USW00023174,Los Angeles International Airport
1259,2021-06-13,72.0,GHCND:USW00023174,Los Angeles International Airport
1260,2021-06-14,74.0,GHCND:USW00023174,Los Angeles International Airport
1261,2021-06-15,79.0,GHCND:USW00023174,Los Angeles International Airport
1262,2021-06-16,80.0,GHCND:USW00023174,Los Angeles International Airport
1263,2021-06-17,74.0,GHCND:USW00023174,Los Angeles International Airport
1264,2021-06-18,71.0,GHCND:USW00023174,Los Angeles International Airport
1265,2021-06-19,69.0,GHCND:USW00023174,Los Angeles International Airport
1266,2021-06-20,69.0,GHCND:USW00023174,Los Angeles International Airport
1267,2021-06-21,70.0,GHCND:USW00023174,Los Angeles International Airport
1268,2021-06-22,70.0,GHCND:USW00023174,Los Angeles International Airport
1269,2021-06-23,71.0,GHCND:USW00023174,Los Angeles International Airport
1270,2021-06-24,69.0,GHCND:USW00023174,Los Angeles International Airport
1271,2021-06-25,70.0,GHCND:USW00023174,Los Angeles International Airport
1272,2021-06-26,70.0,GHCND:USW00023174,Los Angeles International Airport
1273,2021-06-27,71.0,GHCND:USW00023174,Los Angeles International Airport
1274,2021-06-28,72.0,GHCND:USW00023174,Los Angeles International Airport
1275,2021-06-29,74.0,GHCND:USW00023174,Los Angeles International Airport
1276,2021-06-30,73.0,GHCND:USW00023174,Los Angeles International Airport
1277,2021-07-01,73.0,GHCND:USW00023174,Los Angeles International Airport
1278,2021-07-02,70.0,GHCND:USW00023174,Los Angeles International Airport
